protocol,dataset_scope,held_out_dataset,seed,generation_index,generation_number,best_generalization_score,best_complexity,best_nodes,best_height,best_expression,source_file
final_refit,ALL,,49,46,47,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,47,48,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,48,49,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,49,50,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,50,51,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,51,52,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,52,53,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,53,54,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,54,55,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,55,56,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,56,57,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,57,58,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,58,59,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,59,60,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,60,61,0.1832039038242708,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Gradient_Squared_Energy, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,61,62,0.18318546642148087,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,62,63,0.18318546642148087,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,63,64,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,64,65,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,65,66,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,66,67,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,67,68,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,68,69,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,69,70,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,70,71,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,71,72,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,72,73,0.1831854647793761,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,73,74,0.18318546451004208,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,74,75,0.18318546451004208,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,75,76,0.18318546451004208,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,76,77,0.18318546451004208,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,77,78,0.18318546451004208,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,78,79,0.18318546451004208,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,79,80,0.18318546451004208,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,80,81,0.18318546451004208,29.0,29,10,"add(mul(pabs(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient))), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,81,82,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,82,83,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,83,84,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,84,85,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,85,86,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,86,87,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,87,88,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,88,89,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,89,90,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,90,91,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
final_refit,ALL,,49,91,92,0.18318546428262025,28.0,28,9,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, pabs(mul(mul(Fourier_Transform_Sharpness_Index, mul(Fourier_Transform_Sharpness_Index, mul(Fourier_High_Frequency_Energy_Ratio, Wavelet_W1))), mul(Gradient_Squared_Energy, Squared_Gradient)))), mul(Gradient_Squared_Energy, Squared_Gradient)), mul(Gradient_Squared_Energy, mul(Gradient_Squared_Energy, Squared_Gradient))), pabs(psqrt(Fourier_Transform_Sharpness_Index)))",outputs/05_gp_runs/folds/final_refit/seed_49/progress.csv
