dataset,measure_name,label_source_used,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice
BMA,DCT Focus Measure,gradient_free_surrogate,0.02631578947368421,5.394736842105263,0.4014139175128737,12.552631578947368,1.6619262109099027,0.02631578947368421,0.037655512238648714,0.19281314283185216,1.5,0.07573571336222815
BMA,Intensity Skewness Index,gradient_free_surrogate,6.868421052631579,13.210526315789474,0.04384914747398825,6.184210526315789,4.547062634770168,0.2631578947368421,0.04385096367153413,0.004312471389712852,1.1578947368421053,0.0646074228629004
BMA,Squared Gradient,gradient_free_surrogate,0.07894736842105263,3.973684210526316,0.5626648606434367,12.578947368421053,2.379652692366589,0.02631578947368421,0.05259232715809527,0.1114814161763925,1.368421052631579,0.022268190621398388
BMA,Gradient Squared Energy,gradient_free_surrogate,0.07894736842105263,3.973684210526316,0.5626648606434367,12.578947368421053,2.379652692366589,0.02631578947368421,0.05259232715809527,0.1114814161763925,1.368421052631579,0.024926960023585715
BMA,Mean Intensity,gradient_free_surrogate,4.947368421052632,7.842105263157895,0.7143244984728067,9.736842105263158,7.698359370907289,0.4473684210526316,0.07413036809957659,0.7566649445852451,1.736842105263158,0.005800336281536147
BMA,Intensity Variance,gradient_free_surrogate,0.05263157894736842,7.657894736842105,0.23556818621144426,12.447368421052632,1.0287463606438871,0.05263157894736842,0.03670653393989877,0.7311445487701277,2.0526315789473686,0.018236773761454966
BMA,Intensity Range Index,gradient_free_surrogate,1.5789473684210527,5.842105263157895,0.543095747726143,6.578947368421052,2.389018459569654,0.7631578947368421,0.10350546591935295,1.2149970401090346,1.605263157894737,0.00813702993909828
BMA,Maximal Intensity,gradient_free_surrogate,2.0,6.0,0.5740520705401171,4.947368421052632,2.3960342285465197,1.131578947368421,0.13739802090536044,1.2611269032645374,2.236842105263158,0.006407563043758274
BMA,Laplacian Energy,gradient_free_surrogate,0.05263157894736842,3.0526315789473686,0.813956593239381,10.0,4.065712069894471,0.9473684210526315,0.09600884386019401,1.6060017591893923,1.263157894736842,0.13932721282471908
BMA,Mean Absolute Laplacian,gradient_free_surrogate,0.13157894736842105,3.210526315789474,0.7614579760494011,8.973684210526315,3.6169969172589482,1.1578947368421053,0.0900821869748899,1.5955111625925733,1.2894736842105263,0.12915374582400552
