family,measure_a,measure_b,n,valid,statistic,p_raw,p_holm,delta_mean,delta_median,rank_biserial,note
single_accuracy_rank,Roberts Focus Measure,Sum Modified Laplacian,5,True,2.0,0.1875,1.0,9.8,15.0,0.7333333333333333,
single_accuracy_rank,Roberts Focus Measure,Tenengrad,5,True,3.0,0.625,1.0,-2.3,-1.5,-0.4,
single_accuracy_rank,Roberts Focus Measure,Variance of Gradient,5,True,7.0,1.0,1.0,-0.4,3.0,0.06666666666666667,
single_accuracy_rank,Roberts Focus Measure,Variance of Laplacian,5,True,2.0,0.1875,1.0,10.6,15.0,0.7333333333333333,
single_accuracy_rank,Roberts Focus Measure,Wavelet Detail Energy (db1),5,True,0.0,0.125,1.0,7.3,7.0,1.0,
single_accuracy_rank,Roberts Focus Measure,Wavelet W1,5,True,0.0,0.125,1.0,7.3,7.0,1.0,
single_accuracy_rank,Roberts Focus Measure,Wavelet W2,5,True,0.0,0.125,1.0,7.3,7.0,1.0,
single_accuracy_rank,Roberts Focus Measure,Wavelet W3,5,True,0.0,0.125,1.0,7.3,7.0,1.0,
single_accuracy_rank,Spatial Frequency,Squared Gradient,5,True,4.0,0.4375,1.0,-4.9,-8.5,-0.4666666666666667,
single_accuracy_rank,Spatial Frequency,Sum Modified Laplacian,5,True,0.0,0.25,1.0,9.6,12.0,1.0,
single_accuracy_rank,Spatial Frequency,Tenengrad,5,True,4.5,0.4375,1.0,-2.5,-5.5,-0.4,
single_accuracy_rank,Spatial Frequency,Variance of Gradient,5,True,7.0,1.0,1.0,-0.6,-1.0,-0.06666666666666667,
single_accuracy_rank,Spatial Frequency,Variance of Laplacian,5,True,0.0,0.125,1.0,10.4,11.0,1.0,
single_accuracy_rank,Spatial Frequency,Wavelet Detail Energy (db1),5,True,0.0,0.0625,1.0,7.1,9.0,1.0,
single_accuracy_rank,Spatial Frequency,Wavelet W1,5,True,0.0,0.0625,1.0,7.1,9.0,1.0,
single_accuracy_rank,Spatial Frequency,Wavelet W2,5,True,0.0,0.0625,1.0,7.1,9.0,1.0,
single_accuracy_rank,Spatial Frequency,Wavelet W3,5,True,0.0,0.0625,1.0,7.1,9.0,1.0,
single_accuracy_rank,Squared Gradient,Sum Modified Laplacian,5,True,1.0,0.125,1.0,14.5,20.5,0.8666666666666667,
single_accuracy_rank,Squared Gradient,Tenengrad,5,True,0.0,0.25,1.0,2.4,3.0,1.0,
single_accuracy_rank,Squared Gradient,Variance of Gradient,5,True,0.0,0.125,1.0,4.3,5.5,1.0,
single_accuracy_rank,Squared Gradient,Variance of Laplacian,5,True,1.0,0.125,1.0,15.3,20.0,0.8666666666666667,
single_accuracy_rank,Squared Gradient,Wavelet Detail Energy (db1),5,True,0.0,0.125,1.0,12.0,11.5,1.0,
single_accuracy_rank,Squared Gradient,Wavelet W1,5,True,0.0,0.125,1.0,12.0,11.5,1.0,
single_accuracy_rank,Squared Gradient,Wavelet W2,5,True,0.0,0.125,1.0,12.0,11.5,1.0,
single_accuracy_rank,Squared Gradient,Wavelet W3,5,True,0.0,0.125,1.0,12.0,11.5,1.0,
single_accuracy_rank,Sum Modified Laplacian,Tenengrad,5,True,1.0,0.125,1.0,-12.1,-17.5,-0.8666666666666667,
single_accuracy_rank,Sum Modified Laplacian,Variance of Gradient,5,True,3.0,0.3125,1.0,-10.2,-15.5,-0.6,
single_accuracy_rank,Sum Modified Laplacian,Variance of Laplacian,5,True,1.0,0.5,1.0,0.8,0.0,0.6666666666666666,
single_accuracy_rank,Sum Modified Laplacian,Wavelet Detail Energy (db1),5,True,6.5,0.8125,1.0,-2.5,-8.0,-0.13333333333333333,
single_accuracy_rank,Sum Modified Laplacian,Wavelet W1,5,True,6.5,0.8125,1.0,-2.5,-8.0,-0.13333333333333333,
single_accuracy_rank,Sum Modified Laplacian,Wavelet W2,5,True,6.5,0.8125,1.0,-2.5,-8.0,-0.13333333333333333,
single_accuracy_rank,Sum Modified Laplacian,Wavelet W3,5,True,6.5,0.8125,1.0,-2.5,-8.0,-0.13333333333333333,
single_accuracy_rank,Tenengrad,Variance of Gradient,5,True,2.0,0.375,1.0,1.9,1.5,0.6,
single_accuracy_rank,Tenengrad,Variance of Laplacian,5,True,1.0,0.125,1.0,12.9,16.5,0.8666666666666667,
single_accuracy_rank,Tenengrad,Wavelet Detail Energy (db1),5,True,0.0,0.125,1.0,9.6,8.5,1.0,
single_accuracy_rank,Tenengrad,Wavelet W1,5,True,0.0,0.125,1.0,9.6,8.5,1.0,
single_accuracy_rank,Tenengrad,Wavelet W2,5,True,0.0,0.125,1.0,9.6,8.5,1.0,
single_accuracy_rank,Tenengrad,Wavelet W3,5,True,0.0,0.125,1.0,9.6,8.5,1.0,
single_accuracy_rank,Variance of Gradient,Variance of Laplacian,5,True,2.0,0.1875,1.0,11.0,18.5,0.7333333333333333,
single_accuracy_rank,Variance of Gradient,Wavelet Detail Energy (db1),5,True,3.0,0.3125,1.0,7.7,4.0,0.6,
single_accuracy_rank,Variance of Gradient,Wavelet W1,5,True,3.0,0.3125,1.0,7.7,4.0,0.6,
single_accuracy_rank,Variance of Gradient,Wavelet W2,5,True,3.0,0.3125,1.0,7.7,4.0,0.6,
single_accuracy_rank,Variance of Gradient,Wavelet W3,5,True,3.0,0.3125,1.0,7.7,4.0,0.6,
single_accuracy_rank,Variance of Laplacian,Wavelet Detail Energy (db1),5,True,5.0,0.625,1.0,-3.3,-8.0,-0.3333333333333333,
single_accuracy_rank,Variance of Laplacian,Wavelet W1,5,True,5.0,0.625,1.0,-3.3,-8.0,-0.3333333333333333,
single_accuracy_rank,Variance of Laplacian,Wavelet W2,5,True,5.0,0.625,1.0,-3.3,-8.0,-0.3333333333333333,
single_accuracy_rank,Variance of Laplacian,Wavelet W3,5,True,5.0,0.625,1.0,-3.3,-8.0,-0.3333333333333333,
single_accuracy_rank,Wavelet Detail Energy (db1),Wavelet W1,5,False,nan,nan,nan,0.0,0.0,nan,Too few non-zero paired differences for Wilcoxon.
single_accuracy_rank,Wavelet Detail Energy (db1),Wavelet W2,5,False,nan,nan,nan,0.0,0.0,nan,Too few non-zero paired differences for Wilcoxon.
single_accuracy_rank,Wavelet Detail Energy (db1),Wavelet W3,5,False,nan,nan,nan,0.0,0.0,nan,Too few non-zero paired differences for Wilcoxon.
single_accuracy_rank,Wavelet W1,Wavelet W2,5,False,nan,nan,nan,0.0,0.0,nan,Too few non-zero paired differences for Wilcoxon.
single_accuracy_rank,Wavelet W1,Wavelet W3,5,False,nan,nan,nan,0.0,0.0,nan,Too few non-zero paired differences for Wilcoxon.
single_accuracy_rank,Wavelet W2,Wavelet W3,5,False,nan,nan,nan,0.0,0.0,nan,Too few non-zero paired differences for Wilcoxon.
