family,measure_a,measure_b,n,valid,statistic,p_raw,p_holm,delta_mean,delta_median,rank_biserial,note
single_overall_rank,Mean Absolute Laplacian,Sum Modified Laplacian,50,True,366.0,0.013478387291879557,1.0,-2.43,-1.5,-0.40244897959183673,
single_overall_rank,Mean Absolute Laplacian,Tenengrad,50,True,283.5,0.00043263448054275955,0.19425288176369904,-7.57,-10.0,-0.5552941176470588,
single_overall_rank,Mean Absolute Laplacian,Variance of Gradient,50,True,279.0,0.000367116559868208,0.16630380162029823,-8.02,-7.5,-0.5623529411764706,
single_overall_rank,Mean Absolute Laplacian,Variance of Laplacian,50,True,358.5,0.010630082109969408,1.0,-3.38,-2.5,-0.4146938775510204,
single_overall_rank,Mean Absolute Laplacian,Wavelet Detail Energy (db1),50,True,535.0,0.32777522027848605,1.0,-1.84,-4.0,-0.1607843137254902,
single_overall_rank,Mean Absolute Laplacian,Wavelet W1,50,True,528.5,0.2954728324166016,1.0,-1.86,-3.5,-0.17098039215686275,
single_overall_rank,Mean Absolute Laplacian,Wavelet W2,50,True,554.5,0.4262959591146398,1.0,-1.44,-3.0,-0.13019607843137254,
single_overall_rank,Mean Absolute Laplacian,Wavelet W3,50,True,552.0,0.4151920088524754,1.0,-1.54,-3.5,-0.13411764705882354,
single_overall_rank,Mean Intensity,Modified Tenengrad,50,True,447.5,0.06633200503891068,1.0,-5.31,-13.0,-0.2980392156862745,
single_overall_rank,Mean Intensity,Normalized Variance,50,True,581.0,0.7598807895190127,1.0,-0.44,-1.25,-0.05142857142857143,
single_overall_rank,Mean Intensity,Roberts Focus Measure,50,True,389.5,0.01574343835962111,1.0,-4.79,-8.5,-0.38901960784313727,
single_overall_rank,Mean Intensity,Spatial Frequency,50,True,473.5,0.11393994202132163,1.0,-3.23,-5.5,-0.2572549019607843,
single_overall_rank,Mean Intensity,Squared Gradient,50,True,338.5,0.0033148150460355907,1.0,-6.59,-12.25,-0.46901960784313723,
single_overall_rank,Mean Intensity,Sum Modified Laplacian,50,True,611.0,0.9921357867180092,1.0,-1.01,0.5,0.0024489795918367346,
single_overall_rank,Mean Intensity,Tenengrad,50,True,361.0,0.0069413795797625966,1.0,-6.15,-12.25,-0.4337254901960784,
single_overall_rank,Mean Intensity,Variance of Gradient,50,True,346.0,0.004316904154682888,1.0,-6.6,-13.0,-0.45725490196078433,
single_overall_rank,Mean Intensity,Variance of Laplacian,50,True,572.5,0.6932526045224776,1.0,-1.96,2.0,-0.0653061224489796,
single_overall_rank,Mean Intensity,Wavelet Detail Energy (db1),50,True,602.0,0.7376605378038441,1.0,-0.42,-4.75,-0.05568627450980392,
single_overall_rank,Mean Intensity,Wavelet W1,50,True,602.0,0.7376605378038441,1.0,-0.44,-4.0,-0.05568627450980392,
single_overall_rank,Mean Intensity,Wavelet W2,50,True,608.5,0.7813934753886187,1.0,-0.02,-4.0,-0.04549019607843137,
single_overall_rank,Mean Intensity,Wavelet W3,50,True,607.5,0.7740531775538848,1.0,-0.12,-4.0,-0.047058823529411764,
single_overall_rank,Modified Tenengrad,Normalized Variance,50,True,444.0,0.0949107513019598,1.0,4.87,11.0,0.27510204081632655,
single_overall_rank,Modified Tenengrad,Roberts Focus Measure,50,True,440.0,0.5284286787559722,1.0,0.52,0.0,0.1111111111111111,
single_overall_rank,Modified Tenengrad,Spatial Frequency,50,True,424.5,0.1438626627285089,1.0,2.08,4.5,0.2473404255319149,
single_overall_rank,Modified Tenengrad,Squared Gradient,50,True,433.5,0.8334073216178695,1.0,-1.28,0.0,0.03986710963455149,
single_overall_rank,Modified Tenengrad,Sum Modified Laplacian,50,True,425.0,0.03996834652842374,1.0,4.3,8.0,0.3333333333333333,
single_overall_rank,Modified Tenengrad,Tenengrad,50,True,411.5,0.6292015567078124,1.0,-0.84,0.0,0.08859357696567,
single_overall_rank,Modified Tenengrad,Variance of Gradient,50,True,445.0,0.42003832898581095,1.0,-1.29,-1.0,-0.14009661835748793,
single_overall_rank,Modified Tenengrad,Variance of Laplacian,50,True,480.0,0.13045894629165566,1.0,3.35,8.75,0.24705882352941178,
single_overall_rank,Modified Tenengrad,Wavelet Detail Energy (db1),50,True,271.5,0.002816894557810201,1.0,4.89,7.0,0.4976873265494912,
single_overall_rank,Modified Tenengrad,Wavelet W1,50,True,265.0,0.0021374868341297315,0.8592697073201521,4.87,7.0,0.509713228492137,
single_overall_rank,Modified Tenengrad,Wavelet W2,50,True,244.5,0.0009279680359952636,0.39809828744196807,5.29,7.0,0.547641073080481,
single_overall_rank,Modified Tenengrad,Wavelet W3,50,True,249.5,0.0011507166022113324,0.4856024061331823,5.19,7.0,0.5383903792784459,
single_overall_rank,Normalized Variance,Roberts Focus Measure,50,True,349.0,0.013492028851999294,1.0,-4.35,-7.25,-0.4064625850340136,
single_overall_rank,Normalized Variance,Spatial Frequency,50,True,431.5,0.07157415941166434,1.0,-2.79,-2.75,-0.29551020408163264,
single_overall_rank,Normalized Variance,Squared Gradient,50,True,317.5,0.002789570318793011,1.0,-6.15,-11.25,-0.4816326530612245,
single_overall_rank,Normalized Variance,Sum Modified Laplacian,50,True,621.5,0.878334307774896,1.0,-0.57,5.0,-0.025098039215686273,
single_overall_rank,Normalized Variance,Tenengrad,50,True,332.0,0.004662718716680558,1.0,-5.71,-11.25,-0.4579591836734694,
single_overall_rank,Normalized Variance,Variance of Gradient,50,True,314.5,0.004346592177654429,1.0,-6.16,-10.0,-0.4651360544217687,
single_overall_rank,Normalized Variance,Variance of Laplacian,50,True,607.5,0.7740531775538848,1.0,-1.52,2.25,-0.047058823529411764,
single_overall_rank,Normalized Variance,Wavelet Detail Energy (db1),50,True,579.0,0.9311720701221233,1.0,0.02,-5.0,0.015306122448979591,
single_overall_rank,Normalized Variance,Wavelet W1,50,True,573.5,0.8908876226674849,1.0,0.0,-5.0,0.02465986394557823,
single_overall_rank,Normalized Variance,Wavelet W2,50,True,563.0,0.8033673532143482,1.0,0.42,-5.0,0.04251700680272109,
single_overall_rank,Normalized Variance,Wavelet W3,50,True,565.5,0.8270449016409032,1.0,0.32,-5.0,0.03826530612244898,
single_overall_rank,Roberts Focus Measure,Spatial Frequency,50,True,369.5,0.039804662721962814,1.0,1.56,1.0,0.3448581560283688,
single_overall_rank,Roberts Focus Measure,Squared Gradient,50,True,353.5,0.09899713914114727,1.0,-1.8,-1.75,-0.28585858585858587,
single_overall_rank,Roberts Focus Measure,Sum Modified Laplacian,50,True,437.0,0.052989788310034314,1.0,3.78,2.0,0.31450980392156863,
single_overall_rank,Roberts Focus Measure,Tenengrad,50,True,392.5,0.23415739631343513,1.0,-1.36,0.0,-0.20707070707070707,
single_overall_rank,Roberts Focus Measure,Variance of Gradient,50,True,466.0,0.3052008343870085,1.0,-1.81,-1.0,-0.17375886524822695,
single_overall_rank,Roberts Focus Measure,Variance of Laplacian,50,True,498.5,0.18444897927691706,1.0,2.83,-1.5,0.21803921568627452,
single_overall_rank,Roberts Focus Measure,Wavelet Detail Energy (db1),50,True,247.0,0.0010119058465818398,0.4320837964904456,4.37,6.25,0.5430157261794635,
single_overall_rank,Roberts Focus Measure,Wavelet W1,50,True,244.0,0.0008884071334875898,0.3829034745331512,4.35,5.75,0.5485661424606846,
single_overall_rank,Roberts Focus Measure,Wavelet W2,50,True,232.5,0.0005435142156500206,0.2407767975329591,4.77,5.75,0.5698427382053654,
single_overall_rank,Roberts Focus Measure,Wavelet W3,50,True,236.5,0.000651541480948481,0.2834205442125892,4.67,5.75,0.5624421831637373,
single_overall_rank,Spatial Frequency,Squared Gradient,50,True,304.5,0.005279145050124612,1.0,-3.36,-4.5,-0.4601063829787234,
single_overall_rank,Spatial Frequency,Sum Modified Laplacian,50,True,452.5,0.16922675241516316,1.0,2.22,1.5,0.2304421768707483,
single_overall_rank,Spatial Frequency,Tenengrad,50,True,333.5,0.013751156851512292,1.0,-2.92,-3.75,-0.40868794326241137,
single_overall_rank,Spatial Frequency,Variance of Gradient,50,True,350.0,0.013904162276041632,1.0,-3.37,-2.0,-0.40476190476190477,
single_overall_rank,Spatial Frequency,Variance of Laplacian,50,True,553.0,0.560479793561278,1.0,1.27,0.5,0.09714285714285714,
single_overall_rank,Spatial Frequency,Wavelet Detail Energy (db1),50,True,330.0,0.020763087427354776,1.0,2.81,3.25,0.3894542090656799,
single_overall_rank,Spatial Frequency,Wavelet W1,50,True,317.0,0.013843877088220324,1.0,2.79,3.5,0.41350601295097134,
single_overall_rank,Spatial Frequency,Wavelet W2,50,True,297.5,0.007334568997350743,1.0,3.21,3.5,0.4495837187789084,
single_overall_rank,Spatial Frequency,Wavelet W3,50,True,294.5,0.00660268100298822,1.0,3.11,3.5,0.4551341350601295,
single_overall_rank,Squared Gradient,Sum Modified Laplacian,50,True,376.0,0.010879562807692977,1.0,5.58,7.5,0.41019607843137257,
single_overall_rank,Squared Gradient,Tenengrad,50,True,3.0,0.0390625,1.0,0.44,0.0,0.8333333333333334,
single_overall_rank,Squared Gradient,Variance of Gradient,50,True,493.0,0.9861753681161645,1.0,-0.01,0.0,-0.00404040404040404,
single_overall_rank,Squared Gradient,Variance of Laplacian,50,True,400.5,0.021794286702137455,1.0,4.63,7.5,0.37176470588235294,
single_overall_rank,Squared Gradient,Wavelet Detail Energy (db1),50,True,180.5,3.816808742840294e-05,0.01843518622791862,6.17,7.25,0.666049953746531,
single_overall_rank,Squared Gradient,Wavelet W1,50,True,175.0,2.6996211659024993e-05,0.013255139924581272,6.15,7.5,0.6762257169287696,
single_overall_rank,Squared Gradient,Wavelet W2,50,True,168.0,1.7812478262158038e-05,0.008817176739768229,6.57,7.5,0.6891766882516188,
single_overall_rank,Squared Gradient,Wavelet W3,50,True,172.0,2.2625565577527595e-05,0.011131778264143577,6.47,7.5,0.6817761332099908,
single_overall_rank,Sum Modified Laplacian,Tenengrad,50,True,391.0,0.016637745581261854,1.0,-5.14,-6.0,-0.38666666666666666,
single_overall_rank,Sum Modified Laplacian,Variance of Gradient,50,True,392.5,0.017101069545240932,1.0,-5.59,-5.75,-0.3843137254901961,
single_overall_rank,Sum Modified Laplacian,Variance of Laplacian,50,True,338.5,0.06747004004739665,1.0,-0.95,-1.5,-0.31616161616161614,
single_overall_rank,Sum Modified Laplacian,Wavelet Detail Energy (db1),50,True,626.0,0.916185835362695,1.0,0.59,5.0,-0.01803921568627451,
single_overall_rank,Sum Modified Laplacian,Wavelet W1,50,True,625.5,0.9085978224870299,1.0,0.57,5.0,-0.018823529411764704,
single_overall_rank,Sum Modified Laplacian,Wavelet W2,50,True,627.0,0.9237813566146151,1.0,0.99,6.0,0.01647058823529412,
single_overall_rank,Sum Modified Laplacian,Wavelet W3,50,True,633.0,0.969474172425139,1.0,0.89,5.5,0.007058823529411765,
single_overall_rank,Tenengrad,Variance of Gradient,50,True,425.5,0.4210558137301632,1.0,-0.45,0.0,-0.1404040404040404,
single_overall_rank,Tenengrad,Variance of Laplacian,50,True,408.0,0.02616696817119646,1.0,4.19,7.5,0.36,
single_overall_rank,Tenengrad,Wavelet Detail Energy (db1),50,True,193.5,7.841444559630872e-05,0.037090032767054026,5.73,7.25,0.6419981498612396,
single_overall_rank,Tenengrad,Wavelet W1,50,True,187.5,5.6527082165303e-05,0.026906891110684228,5.71,7.25,0.6530989824236818,
single_overall_rank,Tenengrad,Wavelet W2,50,True,178.0,3.21363749833381e-05,0.015618278241902317,6.13,7.5,0.6706753006475485,
single_overall_rank,Tenengrad,Wavelet W3,50,True,181.0,3.816808742840294e-05,0.01843518622791862,6.03,7.5,0.6651248843663274,
single_overall_rank,Variance of Gradient,Variance of Laplacian,50,True,424.5,0.03996834652842374,1.0,4.64,6.0,0.3341176470588235,
single_overall_rank,Variance of Gradient,Wavelet Detail Energy (db1),50,True,265.0,0.0006701667115152077,0.29085235279760013,6.18,8.5,0.5493197278911565,
single_overall_rank,Variance of Gradient,Wavelet W1,50,True,261.0,0.000566110208026771,0.24908849153177925,6.16,9.0,0.5561224489795918,
single_overall_rank,Variance of Gradient,Wavelet W2,50,True,240.5,0.0002339571197964574,0.10785423222616686,6.58,9.75,0.5909863945578231,
single_overall_rank,Variance of Gradient,Wavelet W3,50,True,245.0,0.000280715878361093,0.1291293040461028,6.48,9.75,0.5833333333333334,
single_overall_rank,Variance of Laplacian,Wavelet Detail Energy (db1),50,True,561.5,0.4723763440876976,1.0,1.54,6.25,0.1192156862745098,
single_overall_rank,Variance of Laplacian,Wavelet W1,50,True,559.5,0.46061015880625966,1.0,1.52,5.5,0.1223529411764706,
single_overall_rank,Variance of Laplacian,Wavelet W2,50,True,533.0,0.31832456588976044,1.0,1.94,5.5,0.16392156862745097,
single_overall_rank,Variance of Laplacian,Wavelet W3,50,True,541.5,0.3622430237473182,1.0,1.84,5.5,0.15058823529411763,
single_overall_rank,Wavelet Detail Energy (db1),Wavelet W1,50,True,32.0,0.9658203125,1.0,-0.02,0.0,-0.030303030303030304,
single_overall_rank,Wavelet Detail Energy (db1),Wavelet W2,50,True,16.5,0.1748046875,1.0,0.4,0.0,0.5,
single_overall_rank,Wavelet Detail Energy (db1),Wavelet W3,50,True,16.5,0.1748046875,1.0,0.3,0.0,0.5,
single_overall_rank,Wavelet W1,Wavelet W2,50,True,0.0,0.0625,1.0,0.42,0.0,1.0,
single_overall_rank,Wavelet W1,Wavelet W3,50,True,0.0,0.0625,1.0,0.32,0.0,1.0,
single_overall_rank,Wavelet W2,Wavelet W3,50,True,7.0,1.0,1.0,-0.1,0.0,0.06666666666666667,
